"ocupacao","porte","modalidade","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
"Outros","Mais de 1 a 2 salários mínimos","Cartão de crédito",2059,1482632.45,457026.02,2572.09,0,0,0,546467.58,248869814,424917.42,609236.62
"Outros","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",381,248278.12,646581.24,1099432.11,425810.89,193447.82,0,58465.05,267201523,220516.43,296060.06
"Outros","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",988,639565.53,1031279.01,719254.93,25625.88,720.46,0,196911.16,261335697,302747.67,429446.11
"Outros","Mais de 1 a 2 salários mínimos","Outros créditos",8,2911.92,12712.25,14262.3,5975.12,0,0,0,3586159,0,0
"Outros","Mais de 1 a 2 salários mínimos","Outros créditos",770,338831.43,475627.05,640552.86,145859.85,1595.59,0,279554.72,188202150,282823.78,548959.88
"Outros","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",8,10250.95,0,0,0,0,0,0,1025095,0,0
"Outros","Mais de 1 a 2 salários mínimos","Veículos",65,153083.65,370224.18,562268.72,102481.37,0,0,57615.29,124567321,132058.81,185809.55
"Outros","Mais de 10 a 20 salários mínimos","Cartão de crédito",211,955210.46,363338.31,9295.8,0,0,0,156738.68,148458325,113331.07,216076.21
"Outros","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",110,197607.98,543871.51,998420.25,478364.24,205353.24,0,1295.62,242491284,13069.16,101567.7
"Outros","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",8,0,39573.37,70961.83,0,0,0,0,11053520,0,0
"Outros","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",46,256562.5,441061.55,451023.66,39855.96,0,0,14046.47,120255014,12376.99,61618.24
"Outros","Mais de 10 a 20 salários mínimos","Outros créditos",55,188695.53,210100.06,247812.23,56616.75,151.46,0,92455.21,79583124,218540.23,291264.23
"Outros","Mais de 10 a 20 salários mínimos","Rural e agroindustrial",8,0,171238.14,113672.2,80550.52,64566.59,0,0,43002745,0,0
"Outros","Mais de 10 a 20 salários mínimos","Veículos",17,111146.95,312924.37,505048.02,79723.73,1038.44,0,0,100988151,0,0
"Outros","Mais de 2 a 3 salários mínimos","Cartão de crédito",617,726962.7,230099.78,3590.22,0,0,0,178866.65,113951935,134723.79,212886.56
"Outros","Mais de 2 a 3 salários mínimos","Empréstimo com consignação em folha",192,150330.28,389088.56,690790.21,256728.38,88579.32,0,39424.07,161494082,162826.11,293271.06
"Outros","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",232,251901.99,473674.12,361490.96,16665.8,79.12,0,113779.12,121759111,191200.82,328223.88
"Outros","Mais de 2 a 3 salários mínimos","Outros créditos",8,2973.49,8033.36,817.72,0,0,0,853.02,1267759,0,0
"Outros","Mais de 2 a 3 salários mínimos","Outros créditos",208,186425.48,326046.01,471339.68,71448.83,240.9,0,55018.03,111051893,79563.9,175964.9
"Outros","Mais de 2 a 3 salários mínimos","Veículos",41,145665.41,364977.01,557737.99,118363.55,243.48,0,12872.94,119986038,55031.81,153456.94
"Outros","Mais de 3 a 5 salários mínimos","Cartão de crédito",421,791978.15,336428.37,5741.2,0,0,0,50326.69,118447441,30028.19,60811.55
"Outros","Mais de 3 a 5 salários mínimos","Empréstimo com consignação em folha",394,461097.75,1218404.7,2247224.83,898514.38,332525.92,0,31583.45,518935103,161938.95,312767.97
"Outros","Mais de 3 a 5 salários mínimos","Empréstimo sem consignação em folha",135,207577.31,396653.31,295651.87,19299.22,0,0,19414.9,93859661,24918.02,57458.52
"Outros","Mais de 3 a 5 salários mínimos","Outros créditos",8,3870.66,7783.77,13320.55,7187.13,6804.95,0,400.59,3936765,0,0
"Outros","Mais de 3 a 5 salários mínimos","Outros créditos",134,157101.39,285942.69,407790.39,81911.12,101.95,0,55477.02,98832456,72706.87,179827.27
"Outros","Mais de 3 a 5 salários mínimos","Rural e agroindustrial",8,0,6088.3,10801.4,4767.44,8400.82,0,0,3005796,0,0
"Outros","Mais de 3 a 5 salários mínimos","Veículos",46,200066.42,503138.04,730454.49,114887.28,0,0,54072.86,160261909,134424.23,233589.14
"Outros","Mais de 5 a 10 salários mínimos","Cartão de crédito",333,976006.17,405708.35,7473.33,0,0,0,53114.41,144230226,36287.66,83447.75
"Outros","Mais de 5 a 10 salários mínimos","Empréstimo com consignação em folha",338,385005.38,1051019.95,1843746.23,783206.57,468900.55,0,60272.58,459215126,261275.83,499260.87
"Outros","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",114,277120.14,493356.82,446806.88,58249,10391.42,0,33241.46,131916572,69023.38,94338
"Outros","Mais de 5 a 10 salários mínimos","Habitacional",8,6078.38,16846.42,36028.62,25628.33,19010.19,0,0,10359194,0,0
"Outros","Mais de 5 a 10 salários mínimos","Outros créditos",8,8529.69,17385.09,8539.7,0,0,0,0,3445448,0,1.02
"Outros","Mais de 5 a 10 salários mínimos","Outros créditos",126,212243.9,333280.22,469964.5,97325.03,641.14,0,149950.39,126340518,134485.46,413052.49
"Outros","Mais de 5 a 10 salários mínimos","Rural e agroindustrial",8,39434.34,97966.72,47164.72,35953.68,26966.12,0,0,24748558,0,0
"Outros","Mais de 5 a 10 salários mínimos","Veículos",20,94885.96,251353.3,391642.38,74063.12,0,0,28684.15,84062891,124172.43,124172.43
"Outros","Sem rendimento","Cartão de crédito",8,4344.91,1436.56,49.9,0,0,0,0,583137,0,29.99
"Outros","Sem rendimento","Outros créditos",8,5217.42,6452,9587.44,1467.91,0,0,0,2272477,0,0
"Outros","Sem rendimento","Rural e agroindustrial",8,78278.82,0,152496.98,152497.05,76248.61,0,0,45952146,0,0
"Servidor ou empregado público","Acima de 20 salários mínimos","Cartão de crédito",854,6921695.99,2586313.81,27758.98,0,0,0,126493.16,966226194,82255.56,107486.71
"Servidor ou empregado público","Acima de 20 salários mínimos","Empréstimo com consignação em folha",1237,4155638.62,11463372.17,19642204.29,9516721.94,5121909.45,0,59914.62,4995976109,424565.14,1006964.23
"Servidor ou empregado público","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",8,0,105426.58,143608.97,61994.73,0,0,0,31103028,0,0
"Servidor ou empregado público","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",299,1559332.12,3559197.19,3118936.7,178441.29,0,0,97662.08,851356938,288924.94,448181.49
"Servidor ou empregado público","Acima de 20 salários mínimos","Outros créditos",8,65702.29,115426.11,0,0,0,0,0,18112840,0,0
"Servidor ou empregado público","Acima de 20 salários mínimos","Outros créditos",198,1026261.94,790155.93,917082.87,220726.34,119431,0,53460.57,312711865,23747.13,303988.45
"Servidor ou empregado público","Acima de 20 salários mínimos","Rural e agroindustrial",8,0,45745.98,502795.86,875848.46,0,0,0,142439030,0,0
"Servidor ou empregado público","Acima de 20 salários mínimos","Rural e agroindustrial",8,0,94951.01,74251.07,0,0,0,0,16920208,0,0
"Servidor ou empregado público","Acima de 20 salários mínimos","Rural e agroindustrial",8,0,0,657434.54,1309008.61,0,0,0,196644315,0,0
"Servidor ou empregado público","Acima de 20 salários mínimos","Veículos",35,256726.02,612425.89,708442.8,143349.83,0,0,6276.05,172722059,0,0
"Servidor ou empregado público","Até 1 salário mínimo","Cartão de crédito",8,9081.14,1989.47,0,0,0,0,353.55,1142416,0,608.5
"Servidor ou empregado público","Até 1 salário mínimo","Empréstimo com consignação em folha",146,82530.91,219271.65,388382.02,154307.62,38417.93,0,3502.19,88641232,2719.57,71425.83
"Servidor ou empregado público","Até 1 salário mínimo","Empréstimo sem consignação em folha",8,1984.82,5156.05,134.03,0,0,0,0,727490,0,0
"Servidor ou empregado público","Até 1 salário mínimo","Outros créditos",8,545.41,17.29,0,0,0,0,0,56270,0,17.29
"Servidor ou empregado público","Indisponível","Cartão de crédito",8,16756.94,2975.37,0,0,0,0,0,1973231,0,0
"Servidor ou empregado público","Indisponível","Empréstimo com consignação em folha",8,29776.38,84554.83,117550.45,35028.19,0,0,0,26690985,0,0
"Servidor ou empregado público","Indisponível","Outros créditos",8,1270.45,3477.27,5100.39,0,0,0,0,984811,0,0
"Servidor ou empregado público","Mais de 1 a 2 salários mínimos","Cartão de crédito",130,118146.69,34273.97,410.67,0,0,0,22693.84,17552517,18424.86,23719.58
"Servidor ou empregado público","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",1060,677420.83,1784266.46,3247418.63,1339477.82,358879.61,0,80606.31,748806966,263300.8,469092.6
"Servidor ou empregado público","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",32,39529.55,74371.31,52914.81,3095.08,0,0,14606.39,18451714,30561.07,30561.07
"Servidor ou empregado público","Mais de 1 a 2 salários mínimos","Outros créditos",8,0,0,0,0,0,0,2837.9,283790,2837.9,2837.9
"Servidor ou empregado público","Mais de 1 a 2 salários mínimos","Outros créditos",21,18026.73,36287.08,31621.36,8145.73,0,0,14134.25,10821515,24675.75,33562.63
"Servidor ou empregado público","Mais de 1 a 2 salários mínimos","Veículos",8,11266.38,30870.67,48389.64,3513.43,0,0,0,9404012,0,0
"Servidor ou empregado público","Mais de 10 a 20 salários mínimos","Cartão de crédito",1197,5488643.87,2010750.24,22692.26,0,0,0,337134.34,785922071,260826.82,354449.99
"Servidor ou empregado público","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",2506,5071709.73,13608761.8,25177076.95,12231060.01,6044271.78,0,224365.91,6235724618,768514.01,2705284.78
"Servidor ou empregado público","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",335,812334.29,1445293.37,1100669.83,121930.07,4342.7,0,144789.88,362936014,250705.3,370000.29
"Servidor ou empregado público","Mais de 10 a 20 salários mínimos","Habitacional",8,35112.68,98923.6,222069.32,165633.61,421799.67,125590.41,0,106912929,0,0
"Servidor ou empregado público","Mais de 10 a 20 salários mínimos","Outros créditos",8,22551.96,53355.5,24269.06,0,0,0,0,10017652,0,0
"Servidor ou empregado público","Mais de 10 a 20 salários mínimos","Outros créditos",338,852199.21,872063.34,907656.34,97006.29,21163.79,0,114163.48,286425245,189652.53,763207.05
"Servidor ou empregado público","Mais de 10 a 20 salários mínimos","Rural e agroindustrial",8,0,0,241715.25,0,0,0,0,24171525,0,0
"Servidor ou empregado público","Mais de 10 a 20 salários mínimos","Veículos",43,245687.02,573383.93,832211.27,177181.83,0,0,22318.35,185078240,75514.4,138438.26
"Servidor ou empregado público","Mais de 2 a 3 salários mínimos","Cartão de crédito",286,329311.73,96589.64,667.43,0,0,0,68310.88,49487968,59004.74,103476.43
"Servidor ou empregado público","Mais de 2 a 3 salários mínimos","Empréstimo com consignação em folha",2061,1688656.33,4430994.33,7870181.22,2854417.34,898947.34,0,174967.26,1791816382,643325.96,1475442.87
"Servidor ou empregado público","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",67,89638.75,162961.37,137138.15,11102.37,122.87,0,17175.17,41813868,29650.35,54992.09
"Servidor ou empregado público","Mais de 2 a 3 salários mínimos","Outros créditos",8,4076.56,10159.3,4269.56,0,0,0,0,1850542,0,0
"Servidor ou empregado público","Mais de 2 a 3 salários mínimos","Outros créditos",86,87557.84,172076.38,185764.99,24652.93,0,0,30830.4,50088254,45733.71,98357.85
"Servidor ou empregado público","Mais de 2 a 3 salários mínimos","Veículos",20,60717.8,159938.41,209766.27,48084.57,0,0,10175.45,48868250,52879.19,68031.37
"Servidor ou empregado público","Mais de 3 a 5 salários mínimos","Cartão de crédito",1234,2111975.45,804851.69,10373.33,0,0,0,315533.37,324273384,233358.76,365019
"Servidor ou empregado público","Mais de 3 a 5 salários mínimos","Empréstimo com consignação em folha",10254,9654109.64,25427837.61,47013586.73,19656596.09,7019999.43,0,671160.39,10944328989,2604099.11,7571074.96
"Servidor ou empregado público","Mais de 3 a 5 salários mínimos","Empréstimo sem consignação em folha",429,614263.5,1056791.23,688549.36,20470.77,0,0,192130.4,257220526,379035.02,469691.91
"Servidor ou empregado público","Mais de 3 a 5 salários mínimos","Outros créditos",8,10029.59,25800.52,13884.4,0,0,0,2234.37,5194888,11758.47,14266.71
"Servidor ou empregado público","Mais de 3 a 5 salários mínimos","Outros créditos",368,422950.45,637947.27,684053.09,81844.02,85.65,0,164528.96,199140944,319316.97,569301.78
"Servidor ou empregado público","Mais de 3 a 5 salários mínimos","Veículos",50,203901.29,522328.75,801237.01,138094.74,278.54,0,33504.12,169934445,83666.86,120478.64
"Servidor ou empregado público","Mais de 5 a 10 salários mínimos","Cartão de crédito",1790,4177122.43,1557113.81,22692.08,0,0,0,548290.28,630521860,404029.41,569054.08
"Servidor ou empregado público","Mais de 5 a 10 salários mínimos","Empréstimo com consignação em folha",8308,10001891.8,26414477.39,48127380.43,21945690.51,10325694.22,0,423482.4,11723861675,1759393.57,7010884.69
"Servidor ou empregado público","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",8,3785.78,9730.14,8248.12,0,0,0,0,2176404,0,0
"Servidor ou empregado público","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",622,1056838.82,1708463.01,1156815.26,23677.64,4402.17,0,168643.36,411884026,364411.22,523955.03
"Servidor ou empregado público","Mais de 5 a 10 salários mínimos","Habitacional",8,9975.02,27887.33,61270.39,44197.81,101927.29,16124.93,0,26138277,0,0
"Servidor ou empregado público","Mais de 5 a 10 salários mínimos","Outros créditos",8,15249.93,41819.16,33064.1,1112.12,0,0,118.17,9136348,0,0
"Servidor ou empregado público","Mais de 5 a 10 salários mínimos","Outros créditos",496,755851.17,853106.44,928727.29,65979.78,6849.42,0,130833.72,274134782,201811.95,617318.48
"Servidor ou empregado público","Mais de 5 a 10 salários mínimos","Veículos",72,359250.19,908454.15,1335869.01,333930.31,1200.32,0,21578.22,296028220,43799.1,211759.08
"Servidor ou empregado público","Sem rendimento","Cartão de crédito",8,12501.14,6670.18,0,0,0,0,0,1917132,0,0
"Servidor ou empregado público","Sem rendimento","Empréstimo com consignação em folha",8,1801.17,4813.4,6827.69,1653.65,406.18,0,0,1550209,0,0
"Servidor ou empregado público","Sem rendimento","Outros créditos",8,3811.16,6962.58,0,0,0,0,0,1077374,0,0
"Aposentado/pensionista","Acima de 20 salários mínimos","Cartão de crédito",8,9103.77,1876.76,0,0,0,0,0,1098053,0,0
"Aposentado/pensionista","Acima de 20 salários mínimos","Empréstimo com consignação em folha",100,172286.87,447300.82,1180248.56,1043977.01,1138195.41,0,5643.41,398765208,8571.08,564070.15
"Aposentado/pensionista","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",104,453762.85,742625.57,767476.41,373459.75,341161.93,281261.45,20022.17,297977013,106274.57,106274.57
"Aposentado/pensionista","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",8,39212.78,93833.74,123422.84,16164.08,0,0,0,27263344,0,0
"Aposentado/pensionista","Acima de 20 salários mínimos","Outros créditos",47,106715.39,31233.22,50186.86,6436.58,0,0,1160.83,19573288,4.35,504.35
"Aposentado/pensionista","Acima de 20 salários mínimos","Rural e agroindustrial",8,4215.09,566223.35,589393.65,76034.56,80034.65,0,0,131590130,0,0
"Aposentado/pensionista","Acima de 20 salários mínimos","Veículos",8,10382,30182.04,105602.96,118830.96,0,0,0,26499796,0,0
"Aposentado/pensionista","Até 1 salário mínimo","Empréstimo com consignação em folha",8,3616.93,9397.8,19808.91,9173.36,18768.81,0,0,6076581,0,9630.86
"Aposentado/pensionista","Até 1 salário mínimo","Empréstimo sem consignação em folha",8,1501.23,5227.3,2030.19,0,0,0,0,875872,0,0
"Aposentado/pensionista","Até 1 salário mínimo","Outros créditos",8,422.95,200,314.47,0,0,2.4,73.7,101352,73.7,473.7
"Aposentado/pensionista","Indisponível","Empréstimo com consignação em folha",8,1471.5,4496.21,15240.41,21639.58,0,0,0,4284770,0,0
"Aposentado/pensionista","Indisponível","Outros créditos",8,0,0,0,0,0,0,510.36,51036,510.36,510.36
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",70,28973.5,84737.01,204426.81,181388.05,211653.82,0,2615.13,71379432,232.71,91775.44
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",8,286.23,0,0,0,0,0,0,28623,0,0
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",24,13743.29,36396.4,63699.94,26140.31,5970.53,0,4148.69,15009916,6410.72,36312.61
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",8,7168.39,7699.54,2811.15,0,0,0,93.86,1777294,0,0
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Outros créditos",8,19198.38,46017.14,32896.62,0,0,0,6845.16,10495730,6845.16,7447.83
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",8,0,1455.06,2887.5,1443.75,0,0,0,578631,0,0
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Cartão de crédito",8,68322.48,12784.34,0,0,0,0,0,8110682,0,0
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",123,201565.25,579284.48,1523285.02,1153768.34,1411894.58,0,5618.63,487541630,35363.37,637701.06
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",643,1682494.68,3861182.38,6488685.99,3155102.68,1810400.22,0,239828.5,1723769445,1196805.37,2088720.87
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",91,274053.99,605371.51,602141.17,161723.62,1304.15,0,0,164459444,0,32503.91
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Outros créditos",8,2381.79,1578.96,4473.62,0,0,0,2105.28,1053965,7017.52,7017.52
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Outros créditos",8,14568.51,20702.8,45868.1,2628.27,0,0,7269.53,9103721,6657.56,6657.56
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Rural e agroindustrial",8,0,69910.72,143704.13,19250,14375,0,0,24723985,0,0
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Veículos",8,1831.37,4201.43,17128.48,24552.98,0,0,0,4771426,0,0
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Cartão de crédito",8,3300.46,456.97,0,0,0,0,0,375743,0,0
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Empréstimo com consignação em folha",103,67449.17,179191.71,424586.15,340091.71,420683.65,0,3775.18,143577757,1149.03,30686.86
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",77,35012.74,75905.32,110004.42,59061.18,32095.85,0,16914.36,32899387,47253.02,72149.76
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",8,6593.47,15732.27,15189.84,0,0,0,0,3751558,0,0
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Outros créditos",8,142.86,428.58,428.54,0,0,0,666.68,166666,1666.66,1666.66
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Outros créditos",18,11988.4,1257.13,330.19,0,0,0,10650.18,2422590,8437.19,15953.61
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Rural e agroindustrial",8,0,3069.16,6000,3000,0,0,0,1206916,0,0
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Veículos",8,951.22,2001.97,0,0,0,0,0,295319,0,0
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Cartão de crédito",8,3860.99,699.48,0,0,0,0,0,456047,0,0
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Empréstimo com consignação em folha",408,300683.07,819619.11,2015149.99,1516338.49,1517837.05,0,20160.73,618978844,77814.8,328897.38
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Empréstimo sem consignação em folha",94,139441.48,298215,454548.24,215109.43,136254.81,0,32987.96,127655692,140008.35,264035.57
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Empréstimo sem consignação em folha",8,38746.51,52400.7,43373.14,5047.44,0,0,4208.15,14377594,37906.59,37906.59
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Outros créditos",27,13627.98,18062.08,14028.87,0,0,0,48587.94,9430687,21129.41,53830.45
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Veículos",8,1040.35,3738.98,5509.19,0,0,0,4499.37,1478789,14787.89,14787.89
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Cartão de crédito",8,58520.59,23142.72,0,0,0,0,0,8166331,0,0
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Empréstimo com consignação em folha",340,295357.98,807014.81,1964248.98,1501867.16,1733100.12,0,12491.47,631408052,93844.66,348645.82
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",719,1233434.03,2959401.18,4996368.82,2429800.87,1265274.18,0,122190.37,1300646945,704645.13,1198182.97
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",104,276726.47,562243.63,566466.55,75528.7,0,0,29652.74,151061809,96339.53,96339.53
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Outros créditos",8,274.97,789.48,1228.04,0,0,0,0,229249,0,0
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Outros créditos",20,24941.19,2486.3,11062.09,4858.85,0,0,36337.59,7968602,35523.33,43506.72
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Rural e agroindustrial",8,34903.24,8524.58,16216.14,6200,0,0,0,6584396,0,0
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Veículos",8,3043.55,9453.61,2314.3,0,0,0,0,1481146,0,0
"Aposentado/pensionista","Sem rendimento","Empréstimo com consignação em folha",8,5214.56,21078.56,35671.68,17576.17,19233.29,0,0,9877426,0,0
"Autônomo","Acima de 20 salários mínimos","Cartão de crédito",101,933024.22,523532.43,20355.19,0,0,0,64178.84,154109068,0,56023.74
"Autônomo","Acima de 20 salários mínimos","Empréstimo com consignação em folha",8,21190.52,60982.9,199669.03,78265.4,45719.21,0,0,40582706,0,0
"Autônomo","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",17,311324.28,814491.87,1230795.4,324596.57,73740.12,0,26644.03,278159227,0,0
"Autônomo","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",149,1382745.9,3235921.13,3011680.19,387634.8,4.47,0,63419.48,808140597,237725.87,623508.15
"Autônomo","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",8,5900.72,7542.67,2228.32,0,0,0,794.95,1646666,0,0
"Autônomo","Acima de 20 salários mínimos","Outros créditos",8,80.76,3280.64,9431.84,6971.36,0,0,0,1976460,0,0
"Autônomo","Acima de 20 salários mínimos","Outros créditos",28,104352.83,88402.36,190900,107400,211000,0,5072.41,70712760,0,10072.41
"Autônomo","Acima de 20 salários mínimos","Outros créditos",8,1977.36,5932.08,10606.47,0,0,0,0,1851591,0,0
"Autônomo","Acima de 20 salários mínimos","Outros créditos",199,731527.06,963182.53,828273.75,297682.69,0,127.34,241062.26,306185563,107340.13,1318699.84
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",86,2908167.54,6432404.91,4082782.24,796404.81,641146.93,0,0,1486090643,0,0
"Autônomo","Acima de 20 salários mínimos","Veículos",18,195147.02,470315.59,754590.03,202887.53,1555.12,0,23820.4,164831569,135827.81,154407.93
"Autônomo","Até 1 salário mínimo","Empréstimo com consignação em folha",8,2696.45,5477.59,8814.72,4126.76,2709.53,0,1492.86,2531791,1454.37,1454.37
"Autônomo","Até 1 salário mínimo","Empréstimo sem consignação em folha",18,11894.68,24091.24,26411.82,5370.8,31888.3,0,4054.81,10371165,4550.64,23668.7
"Autônomo","Até 1 salário mínimo","Outros créditos",8,585.78,1735.32,0,0,0,0,0,232110,0,0
"Autônomo","Até 1 salário mínimo","Outros créditos",23,3555.43,1045.1,817.1,0,0,65.01,5853.02,1133566,2515.02,6015.48
"Autônomo","Até 1 salário mínimo","Rural e agroindustrial",8,3012.03,3010.32,0,0,0,0,0,602235,0,0
"Autônomo","Indisponível","Empréstimo sem consignação em folha",8,1171.26,4212.92,2264.75,0,0,0,3497.83,1114676,11146.76,11146.76
"Autônomo","Indisponível","Outros créditos",8,15752.05,53217.38,6304.4,0,0,0,2029.63,7730346,368.27,2029.63
"Autônomo","Mais de 1 a 2 salários mínimos","Cartão de crédito",8,5071.93,4974.9,0,0,0,0,0,1004683,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",108,50265.37,126988.42,162789.7,53045.95,73732.11,0,13655.79,48047734,24694.19,94866.92
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",8,398.26,199.24,0,0,0,0,0,59750,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",274,77318.7,157326.69,175606.15,13153.48,176.33,0,50797.63,47437898,148466.79,192871.07
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",8,873.25,290.81,0,0,0,0,0,116406,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Outros créditos",8,119.47,337.5,787.5,0,0,0,53.15,129762,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Outros créditos",105,72756.25,185776.37,85067.76,1794.61,0,8.34,63045.57,40844890,75801.9,96905.21
"Autônomo","Mais de 1 a 2 salários mínimos","Outros créditos",8,0,2260.63,0,0,0,0,0,226063,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",8,70436.85,31811.65,12500,5250,0,0,0,11999850,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Veículos",8,6289.09,16673.4,35295.95,6012.4,0,0,0,6427084,0,0
"Autônomo","Mais de 10 a 20 salários mínimos","Cartão de crédito",68,380681.26,163000.44,570.67,0,0,0,97925.9,64217827,41643.13,64582.54
"Autônomo","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",8,2120.07,12130.41,19628.34,2114.06,0,0,0,3599288,0,0
"Autônomo","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",8,17081.44,39458.61,34836.4,0,0,0,1855.09,9323154,0,0
"Autônomo","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",60,207225.09,459100.62,657960.39,127268.01,2360.7,0,72565.94,152648075,138629.67,541574.66
"Autônomo","Mais de 10 a 20 salários mínimos","Outros créditos",8,7312.52,15553.14,16541.48,0,0,0,3536.62,4294376,22869.9,25994.84
"Autônomo","Mais de 10 a 20 salários mínimos","Outros créditos",8,11535.07,13419.13,0,0,0,0,27833.23,5278743,52787.43,52787.43
"Autônomo","Mais de 10 a 20 salários mínimos","Outros créditos",81,119985.8,225651.2,279585.69,103670.09,11571.5,11.68,202309.04,94278500,125259.91,330641.44
"Autônomo","Mais de 10 a 20 salários mínimos","Rural e agroindustrial",31,26198.72,1427262,2585946.53,156837.19,196936.83,0,171386.33,456456760,171386.33,199726.1
"Autônomo","Mais de 10 a 20 salários mínimos","Veículos",8,24929.98,29904.9,56826.51,0,0,0,4470.51,11613190,4470.51,4470.51
"Autônomo","Mais de 2 a 3 salários mínimos","Cartão de crédito",8,22910.61,3523.32,0,0,0,0,0,2643393,0,0
"Autônomo","Mais de 2 a 3 salários mínimos","Empréstimo com consignação em folha",8,13788.76,35452.76,98127.9,46991.87,9743,0,0,20410429,0,0
